attacker_delay,outcome,attacker_start_time,Document_lookup_start,Document_lookup_end,Blob_fetch_start,Blob_fetch_end,Initial_sec_validation_start,Initial_sec_validation_end,Document_marked_safe_start,Document_marked_safe_end,Dispatch_to_agent_start,Dispatch_to_agent_end,LLM_inference_start,LLM_inference_end,Agent_retrieves_document_state_start,Agent_retrieves_document_state_end,Agent_retrieves_document_start,Agent_retrieves_document_end,attacker_modify_time,attacker_modify_done,blob_read_time
3,leak,14:17:26.145656,14:17:26.145656,14:17:26.146154,14:17:26.146154,14:17:26.147455,14:17:26.147455,14:17:26.148888,14:17:26.148888,14:17:26.195107,14:17:26.195140,14:17:26.206529,14:17:26.215216,14:17:26.658706,14:17:26.206540,14:17:26.212224,14:17:26.665083,14:17:26.670551,14:17:26.148925,14:17:26.149013,14:17:26.146871
3,leak,14:17:29.467479,14:17:29.467479,14:17:29.467968,14:17:29.467968,14:17:29.469194,14:17:29.469194,14:17:29.470726,14:17:29.470726,14:17:29.517818,14:17:29.517883,14:17:29.531683,14:17:29.540396,14:17:29.980220,14:17:29.531696,14:17:29.537317,14:17:29.986418,14:17:29.991532,14:17:29.470567,14:17:29.470680,14:17:29.468642
3,safe,14:17:33.251678,14:17:33.251678,14:17:33.252138,14:17:33.252138,14:17:33.253448,14:17:33.253448,14:17:33.254778,14:17:33.254778,14:17:33.296403,14:17:33.296435,14:17:33.310236,14:17:33.318902,14:17:33.763085,14:17:33.310250,14:17:33.315840,14:17:33.769277,14:17:33.774643,14:17:33.254786,14:17:33.254884,14:17:33.252912
3,leak,14:17:38.396279,14:17:38.396279,14:17:38.396813,14:17:38.396813,14:17:38.398215,14:17:38.398215,14:17:38.400779,14:17:38.400779,14:17:38.494012,14:17:38.494056,14:17:38.506090,14:17:38.515163,14:17:38.965454,14:17:38.506101,14:17:38.512128,14:17:38.971742,14:17:38.977317,14:17:38.411816,14:17:38.411918,14:17:38.397636
3,safe,14:17:42.101850,14:17:42.101850,14:17:42.102283,14:17:42.102283,14:17:42.103674,14:17:42.103674,14:17:42.105395,14:17:42.105395,14:17:42.157590,14:17:42.157621,14:17:42.171420,14:17:42.180202,14:17:42.628125,14:17:42.171432,14:17:42.177201,14:17:42.635301,14:17:42.641141,14:17:42.105348,14:17:42.105444,14:17:42.103030
3,leak,14:17:47.494663,14:17:47.494663,14:17:47.495071,14:17:47.495071,14:17:47.496268,14:17:47.496268,14:17:47.498476,14:17:47.498476,14:17:47.565554,14:17:47.565584,14:17:47.584518,14:17:47.593463,14:17:48.037236,14:17:47.584529,14:17:47.590378,14:17:48.043105,14:17:48.048934,14:17:47.520959,14:17:47.521068,14:17:47.495706
3,leak,14:17:51.282731,14:17:51.282731,14:17:51.283153,14:17:51.283153,14:17:51.284565,14:17:51.284565,14:17:51.286120,14:17:51.286120,14:17:51.326117,14:17:51.326143,14:17:51.382239,14:17:51.390970,14:17:51.832914,14:17:51.382252,14:17:51.387923,14:17:51.841130,14:17:51.846856,14:17:51.286486,14:17:51.286583,14:17:51.283889
3,leak,14:17:55.169567,14:17:55.169567,14:17:55.170001,14:17:55.170001,14:17:55.171486,14:17:55.171486,14:17:55.173143,14:17:55.173143,14:17:55.218323,14:17:55.218359,14:17:55.232277,14:17:55.241009,14:17:55.679446,14:17:55.232291,14:17:55.237852,14:17:55.685634,14:17:55.690871,14:17:55.173026,14:17:55.173116,14:17:55.170745
3,safe,14:17:59.179707,14:17:59.179707,14:17:59.180113,14:17:59.180113,14:17:59.181468,14:17:59.181468,14:17:59.182946,14:17:59.182946,14:17:59.223965,14:17:59.223990,14:17:59.237311,14:17:59.245543,14:17:59.685797,14:17:59.237324,14:17:59.242660,14:17:59.691928,14:17:59.697280,14:17:59.182903,14:17:59.182996,14:17:59.180855
4,leak,14:18:04.539056,14:18:04.539056,14:18:04.539519,14:18:04.539519,14:18:04.540930,14:18:04.540930,14:18:04.543534,14:18:04.543534,14:18:04.588939,14:18:04.588969,14:18:04.600217,14:18:04.608819,14:18:05.057500,14:18:04.600228,14:18:04.605788,14:18:05.063792,14:18:05.069154,14:18:04.567783,14:18:04.567905,14:18:04.540314
4,safe,14:18:07.716460,14:18:07.716460,14:18:07.716929,14:18:07.716929,14:18:07.718378,14:18:07.718378,14:18:07.719874,14:18:07.719874,14:18:07.787614,14:18:07.787660,14:18:07.801876,14:18:07.810896,14:18:08.252339,14:18:07.801890,14:18:07.807774,14:18:08.258307,14:18:08.263941,14:18:07.720748,14:18:07.721000,14:18:07.717732
4,safe,14:18:13.059139,14:18:13.059139,14:18:13.059558,14:18:13.059558,14:18:13.060823,14:18:13.060823,14:18:13.063075,14:18:13.063075,14:18:13.072429,14:18:13.072457,14:18:13.085681,14:18:13.094382,14:18:13.539626,14:18:13.085713,14:18:13.091329,14:18:13.545505,14:18:13.551144,14:18:13.084400,14:18:13.084595,14:18:13.060233
4,leak,14:18:18.114279,14:18:18.114279,14:18:18.114704,14:18:18.114704,14:18:18.115857,14:18:18.115857,14:18:18.118079,14:18:18.118079,14:18:18.127343,14:18:18.127366,14:18:18.138476,14:18:18.147155,14:18:18.590470,14:18:18.138486,14:18:18.144124,14:18:18.596251,14:18:18.601561,14:18:18.130588,14:18:18.130683,14:18:18.115357
4,leak,14:18:21.312595,14:18:21.312595,14:18:21.312989,14:18:21.312989,14:18:21.314199,14:18:21.314199,14:18:21.315799,14:18:21.315799,14:18:21.329825,14:18:21.329846,14:18:21.343538,14:18:21.352405,14:18:21.807075,14:18:21.343551,14:18:21.349200,14:18:21.813490,14:18:21.819265,14:18:21.316991,14:18:21.317082,14:18:21.313648
4,leak,14:18:25.013074,14:18:25.013074,14:18:25.013449,14:18:25.013449,14:18:25.014595,14:18:25.014595,14:18:25.016148,14:18:25.016148,14:18:25.030036,14:18:25.030061,14:18:25.044117,14:18:25.052899,14:18:25.501774,14:18:25.044130,14:18:25.049742,14:18:25.508115,14:18:25.513723,14:18:25.017709,14:18:25.017820,14:18:25.014080
4,leak,14:18:28.813285,14:18:28.813285,14:18:28.813666,14:18:28.813666,14:18:28.814834,14:18:28.814834,14:18:28.816473,14:18:28.816473,14:18:28.831267,14:18:28.831298,14:18:28.845699,14:18:28.854228,14:18:29.293944,14:18:28.845713,14:18:28.851297,14:18:29.299762,14:18:29.304947,14:18:28.817659,14:18:28.817870,14:18:28.814253
4,leak,14:18:31.993088,14:18:31.993088,14:18:31.993476,14:18:31.993476,14:18:31.994742,14:18:31.994742,14:18:31.996169,14:18:31.996169,14:18:32.009612,14:18:32.009640,14:18:32.024121,14:18:32.032884,14:18:32.475804,14:18:32.024136,14:18:32.029857,14:18:32.482547,14:18:32.488475,14:18:31.997332,14:18:31.997412,14:18:31.994177
4,leak,14:18:35.204163,14:18:35.204163,14:18:35.204476,14:18:35.204476,14:18:35.205531,14:18:35.205531,14:18:35.206877,14:18:35.206877,14:18:35.220152,14:18:35.220178,14:18:35.233135,14:18:35.242027,14:18:35.688046,14:18:35.233146,14:18:35.238962,14:18:35.694493,14:18:35.700263,14:18:35.209067,14:18:35.209165,14:18:35.205048
4,leak,14:18:38.403611,14:18:38.403611,14:18:38.404067,14:18:38.404067,14:18:38.405478,14:18:38.405478,14:18:38.407079,14:18:38.407079,14:18:38.421662,14:18:38.421702,14:18:38.445225,14:18:38.454310,14:18:38.898954,14:18:38.445238,14:18:38.450893,14:18:38.905213,14:18:38.910899,14:18:38.408089,14:18:38.408185,14:18:38.404883
5,leak,14:18:42.148913,14:18:42.148913,14:18:42.149300,14:18:42.149300,14:18:42.150491,14:18:42.150491,14:18:42.151917,14:18:42.151917,14:18:42.165115,14:18:42.165136,14:18:42.178949,14:18:42.187999,14:18:42.644578,14:18:42.178962,14:18:42.184912,14:18:42.651914,14:18:42.658401,14:18:42.154292,14:18:42.154393,14:18:42.149928
5,leak,14:18:45.396136,14:18:45.396136,14:18:45.396528,14:18:45.396528,14:18:45.397685,14:18:45.397685,14:18:45.399093,14:18:45.399093,14:18:45.413325,14:18:45.413347,14:18:45.427127,14:18:45.435870,14:18:45.875795,14:18:45.427141,14:18:45.432782,14:18:45.882167,14:18:45.888233,14:18:45.401439,14:18:45.401527,14:18:45.397118
5,safe,14:18:48.671539,14:18:48.671539,14:18:48.671933,14:18:48.671933,14:18:48.673068,14:18:48.673068,14:18:48.674401,14:18:48.674401,14:18:48.687695,14:18:48.687718,14:18:48.700719,14:18:48.709168,14:18:49.149423,14:18:48.700732,14:18:48.706247,14:18:49.155170,14:18:49.160549,14:18:48.676929,14:18:48.677008,14:18:48.672578
5,leak,14:18:53.737895,14:18:53.737895,14:18:53.738301,14:18:53.738301,14:18:53.739493,14:18:53.739493,14:18:53.741655,14:18:53.741655,14:18:53.756241,14:18:53.756267,14:18:53.767567,14:18:53.775874,14:18:54.229307,14:18:53.767577,14:18:53.773035,14:18:54.235056,14:18:54.240108,14:18:53.743752,14:18:53.743857,14:18:53.738935
5,safe,14:18:57.501287,14:18:57.501287,14:18:57.501675,14:18:57.501675,14:18:57.502771,14:18:57.502771,14:18:57.504130,14:18:57.504130,14:18:57.517518,14:18:57.517544,14:18:57.530941,14:18:57.539511,14:18:57.987998,14:18:57.530954,14:18:57.536535,14:18:57.994172,14:18:57.999247,14:18:57.506474,14:18:57.506572,14:18:57.502310
5,leak,14:19:02.766368,14:19:02.766368,14:19:02.766935,14:19:02.766935,14:19:02.768289,14:19:02.768289,14:19:02.770435,14:19:02.770435,14:19:02.779761,14:19:02.779787,14:19:02.791187,14:19:02.800158,14:19:03.255140,14:19:02.791197,14:19:02.796953,14:19:03.261205,14:19:03.266667,14:19:02.787643,14:19:02.787754,14:19:02.767680
5,safe,14:19:07.593599,14:19:07.593599,14:19:07.593978,14:19:07.593978,14:19:07.595289,14:19:07.595289,14:19:07.596845,14:19:07.596845,14:19:07.611303,14:19:07.611321,14:19:07.621922,14:19:07.630619,14:19:08.079431,14:19:07.621932,14:19:07.627523,14:19:08.085916,14:19:08.091399,14:19:07.598802,14:19:07.598886,14:19:07.594602
5,safe,14:19:12.857725,14:19:12.857725,14:19:12.858100,14:19:12.858100,14:19:12.859368,14:19:12.859368,14:19:12.861722,14:19:12.861722,14:19:12.873233,14:19:12.873253,14:19:12.887181,14:19:12.895703,14:19:13.342159,14:19:12.887195,14:19:12.892537,14:19:13.348214,14:19:13.353833,14:19:12.879468,14:19:12.879604,14:19:12.858775
5,leak,14:19:18.105567,14:19:18.105567,14:19:18.105954,14:19:18.105954,14:19:18.107069,14:19:18.107069,14:19:18.109339,14:19:18.109339,14:19:18.119745,14:19:18.119766,14:19:18.132950,14:19:18.141182,14:19:18.592568,14:19:18.132962,14:19:18.138272,14:19:18.598928,14:19:18.604219,14:19:18.128722,14:19:18.128844,14:19:18.106521
5,safe,14:19:21.748371,14:19:21.748371,14:19:21.748801,14:19:21.748801,14:19:21.749961,14:19:21.749961,14:19:21.751453,14:19:21.751453,14:19:21.764639,14:19:21.764656,14:19:21.778398,14:19:21.787300,14:19:22.228983,14:19:21.778412,14:19:21.784136,14:19:22.235070,14:19:22.240475,14:19:21.753863,14:19:21.753950,14:19:21.749447
6,safe,14:19:26.843344,14:19:26.843344,14:19:26.843694,14:19:26.843694,14:19:26.844799,14:19:26.844799,14:19:26.846937,14:19:26.846937,14:19:26.856326,14:19:26.856357,14:19:26.870678,14:19:26.879234,14:19:27.332668,14:19:26.870692,14:19:26.876266,14:19:27.339185,14:19:27.345095,14:19:26.862120,14:19:26.862232,14:19:26.844296
6,safe,14:19:32.083031,14:19:32.083031,14:19:32.083450,14:19:32.083450,14:19:32.084597,14:19:32.084597,14:19:32.087010,14:19:32.087010,14:19:32.100329,14:19:32.100348,14:19:32.122352,14:19:32.131543,14:19:32.582720,14:19:32.122364,14:19:32.128309,14:19:32.589475,14:19:32.595324,14:19:32.089928,14:19:32.090014,14:19:32.084097
6,leak,14:19:37.340863,14:19:37.340863,14:19:37.341245,14:19:37.341245,14:19:37.342319,14:19:37.342319,14:19:37.344656,14:19:37.344656,14:19:37.354853,14:19:37.354875,14:19:37.370132,14:19:37.378949,14:19:37.835661,14:19:37.370145,14:19:37.375883,14:19:37.842372,14:19:37.848022,14:19:37.360316,14:19:37.360409,14:19:37.341811
6,safe,14:19:41.118055,14:19:41.118055,14:19:41.118417,14:19:41.118417,14:19:41.119500,14:19:41.119500,14:19:41.120878,14:19:41.120878,14:19:41.135201,14:19:41.135229,14:19:41.149332,14:19:41.158059,14:19:41.606943,14:19:41.149349,14:19:41.155048,14:19:41.613003,14:19:41.618577,14:19:41.124587,14:19:41.124681,14:19:41.119029
6,leak,14:19:46.465405,14:19:46.465405,14:19:46.465794,14:19:46.465794,14:19:46.466898,14:19:46.466898,14:19:46.469101,14:19:46.469101,14:19:46.478666,14:19:46.478697,14:19:46.492743,14:19:46.501287,14:19:46.967900,14:19:46.492757,14:19:46.498286,14:19:46.974366,14:19:46.980971,14:19:46.491911,14:19:46.492023,14:19:46.466430
6,leak,14:19:51.298769,14:19:51.298769,14:19:51.299177,14:19:51.299177,14:19:51.300252,14:19:51.300252,14:19:51.301690,14:19:51.301690,14:19:51.314945,14:19:51.314965,14:19:51.328543,14:19:51.337036,14:19:51.778826,14:19:51.328556,14:19:51.334101,14:19:51.784884,14:19:51.789809,14:19:51.305128,14:19:51.305232,14:19:51.299751
6,leak,14:19:54.588496,14:19:54.588496,14:19:54.588857,14:19:54.588857,14:19:54.590001,14:19:54.590001,14:19:54.591429,14:19:54.591429,14:19:54.605623,14:19:54.605651,14:19:54.619691,14:19:54.628638,14:19:55.083779,14:19:54.619706,14:19:54.625547,14:19:55.090294,14:19:55.096295,14:19:54.595144,14:19:54.595233,14:19:54.589489
6,leak,14:19:57.702094,14:19:57.702094,14:19:57.702431,14:19:57.702431,14:19:57.703570,14:19:57.703570,14:19:57.705058,14:19:57.705058,14:19:57.718377,14:19:57.718403,14:19:57.732740,14:19:57.741590,14:19:58.185226,14:19:57.732751,14:19:57.738449,14:19:58.191429,14:19:58.197067,14:19:57.708576,14:19:57.708697,14:19:57.703078
6,safe,14:20:01.374074,14:20:01.374074,14:20:01.374373,14:20:01.374373,14:20:01.375453,14:20:01.375453,14:20:01.376817,14:20:01.376817,14:20:01.389220,14:20:01.389243,14:20:01.403449,14:20:01.412300,14:20:01.861978,14:20:01.403461,14:20:01.409164,14:20:01.868351,14:20:01.874150,14:20:01.380492,14:20:01.380580,14:20:01.374957
6,safe,14:20:06.593134,14:20:06.593134,14:20:06.593430,14:20:06.593430,14:20:06.594469,14:20:06.594469,14:20:06.596688,14:20:06.596688,14:20:06.606104,14:20:06.606126,14:20:06.619720,14:20:06.628816,14:20:07.067099,14:20:06.619732,14:20:06.625696,14:20:07.073455,14:20:07.078824,14:20:06.623101,14:20:06.623223,14:20:06.594020
7,leak,14:20:11.852219,14:20:11.852219,14:20:11.852565,14:20:11.852565,14:20:11.853683,14:20:11.853683,14:20:11.855875,14:20:11.855875,14:20:11.864978,14:20:11.864998,14:20:11.878291,14:20:11.887144,14:20:12.327179,14:20:11.878304,14:20:11.883931,14:20:12.333430,14:20:12.338874,14:20:11.880541,14:20:11.880680,14:20:11.853129
7,leak,14:20:16.680764,14:20:16.680764,14:20:16.681088,14:20:16.681088,14:20:16.682308,14:20:16.682308,14:20:16.683676,14:20:16.683676,14:20:16.697902,14:20:16.697931,14:20:16.711393,14:20:16.719927,14:20:17.165527,14:20:16.711407,14:20:16.716826,14:20:17.172058,14:20:17.177886,14:20:16.688014,14:20:16.688099,14:20:16.681710
7,leak,14:20:20.102169,14:20:20.102169,14:20:20.102510,14:20:20.102510,14:20:20.103565,14:20:20.103565,14:20:20.105126,14:20:20.105126,14:20:20.119244,14:20:20.119266,14:20:20.132650,14:20:20.141503,14:20:20.581890,14:20:20.132665,14:20:20.138395,14:20:20.587840,14:20:20.593053,14:20:20.109569,14:20:20.109663,14:20:20.103093
7,leak,14:20:23.202473,14:20:23.202473,14:20:23.202832,14:20:23.202832,14:20:23.204145,14:20:23.204145,14:20:23.205579,14:20:23.205579,14:20:23.220245,14:20:23.220267,14:20:23.241864,14:20:23.250295,14:20:23.694536,14:20:23.241880,14:20:23.247350,14:20:23.701451,14:20:23.707252,14:20:23.209770,14:20:23.209874,14:20:23.203516
7,safe,14:20:26.610450,14:20:26.610450,14:20:26.610858,14:20:26.610858,14:20:26.612104,14:20:26.612104,14:20:26.613905,14:20:26.613905,14:20:26.627710,14:20:26.627738,14:20:26.641865,14:20:26.650266,14:20:27.083085,14:20:26.641878,14:20:26.647305,14:20:27.089026,14:20:27.095501,14:20:26.618058,14:20:26.618162,14:20:26.611505
7,leak,14:20:32.035273,14:20:32.035273,14:20:32.035614,14:20:32.035614,14:20:32.036747,14:20:32.036747,14:20:32.038927,14:20:32.038927,14:20:32.048111,14:20:32.048141,14:20:32.061844,14:20:32.070716,14:20:32.534623,14:20:32.061855,14:20:32.067526,14:20:32.542411,14:20:32.550404,14:20:32.055547,14:20:32.055659,14:20:32.036191
7,leak,14:20:35.174546,14:20:35.174546,14:20:35.174875,14:20:35.174875,14:20:35.176017,14:20:35.176017,14:20:35.177462,14:20:35.177462,14:20:35.191268,14:20:35.191296,14:20:35.205463,14:20:35.213907,14:20:35.645123,14:20:35.205476,14:20:35.210930,14:20:35.651103,14:20:35.656489,14:20:35.181837,14:20:35.181928,14:20:35.175517
7,leak,14:20:39.922917,14:20:39.922917,14:20:39.923327,14:20:39.923327,14:20:39.924595,14:20:39.924595,14:20:39.926036,14:20:39.926036,14:20:39.940368,14:20:39.940396,14:20:39.954012,14:20:39.962555,14:20:40.414792,14:20:39.954025,14:20:39.959430,14:20:40.420812,14:20:40.426281,14:20:39.930098,14:20:39.930189,14:20:39.924033
7,leak,14:20:43.748653,14:20:43.748653,14:20:43.749237,14:20:43.749237,14:20:43.750439,14:20:43.750439,14:20:43.751745,14:20:43.751745,14:20:43.764977,14:20:43.764999,14:20:43.778749,14:20:43.787073,14:20:44.234599,14:20:43.778762,14:20:43.784166,14:20:44.241006,14:20:44.246806,14:20:43.755983,14:20:43.756064,14:20:43.749900
7,leak,14:20:47.509586,14:20:47.509586,14:20:47.509927,14:20:47.509927,14:20:47.511086,14:20:47.511086,14:20:47.512505,14:20:47.512505,14:20:47.526118,14:20:47.526138,14:20:47.539407,14:20:47.547652,14:20:47.997801,14:20:47.539420,14:20:47.544777,14:20:48.004633,14:20:48.010831,14:20:47.516806,14:20:47.516897,14:20:47.510526
8,leak,14:20:52.332993,14:20:52.332993,14:20:52.333301,14:20:52.333301,14:20:52.334351,14:20:52.334351,14:20:52.335793,14:20:52.335793,14:20:52.347054,14:20:52.347076,14:20:52.360641,14:20:52.369377,14:20:52.826768,14:20:52.360654,14:20:52.366028,14:20:52.833268,14:20:52.839486,14:20:52.341273,14:20:52.341359,14:20:52.333860
8,leak,14:20:55.455476,14:20:55.455476,14:20:55.455904,14:20:55.455904,14:20:55.457094,14:20:55.457094,14:20:55.458515,14:20:55.458515,14:20:55.467641,14:20:55.467658,14:20:55.480834,14:20:55.489361,14:20:55.945540,14:20:55.480847,14:20:55.486250,14:20:55.952018,14:20:55.957633,14:20:55.464191,14:20:55.464286,14:20:55.456547
8,leak,14:20:59.411119,14:20:59.411119,14:20:59.411491,14:20:59.411491,14:20:59.412653,14:20:59.412653,14:20:59.414380,14:20:59.414380,14:20:59.424435,14:20:59.424472,14:20:59.439839,14:20:59.448493,14:20:59.890724,14:20:59.439897,14:20:59.445360,14:20:59.896908,14:20:59.904293,14:20:59.419953,14:20:59.420054,14:20:59.412128
