attacker_delay,outcome,attacker_start_time,Document_lookup_start,Document_lookup_end,Blob_fetch_start,Blob_fetch_end,Initial_sec_validation_start,Initial_sec_validation_end,Document_marked_safe_start,Document_marked_safe_end,Dispatch_to_agent_start,Dispatch_to_agent_end,LLM_inference_start,LLM_inference_end,Agent_retrieves_document_state_start,Agent_retrieves_document_state_end,Agent_retrieves_document_start,Agent_retrieves_document_end,attacker_modify_time,attacker_modify_done,blob_read_time
2,leak,14:35:05.449705,14:35:05.449705,14:35:05.450094,14:35:05.450094,14:35:05.451166,14:35:05.451166,14:35:05.453448,14:35:05.453448,14:35:05.462769,14:35:05.462792,14:35:05.475982,14:35:05.494865,14:35:05.983061,14:35:05.475995,14:35:05.481337,14:35:05.486216,14:35:05.491120,14:35:05.464369,14:35:05.464479,14:35:05.450664
2,safe,14:35:08.698003,14:35:08.698003,14:35:08.698500,14:35:08.698500,14:35:08.700010,14:35:08.700010,14:35:08.702096,14:35:08.702096,14:35:08.711354,14:35:08.711383,14:35:08.727233,14:35:08.746292,14:35:09.217423,14:35:08.727246,14:35:08.732870,14:35:08.737721,14:35:08.742580,14:35:08.700599,14:35:08.700712,14:35:08.699411
2,safe,14:35:13.779458,14:35:13.779458,14:35:13.779804,14:35:13.779804,14:35:13.780873,14:35:13.780873,14:35:13.783415,14:35:13.783415,14:35:13.792506,14:35:13.792526,14:35:13.808444,14:35:13.830489,14:35:14.318667,14:35:13.808459,14:35:13.814402,14:35:13.820380,14:35:13.825899,14:35:13.800077,14:35:13.800238,14:35:13.780404
2,safe,14:35:18.515319,14:35:18.515319,14:35:18.515770,14:35:18.515770,14:35:18.516779,14:35:18.516779,14:35:18.518652,14:35:18.518652,14:35:18.528855,14:35:18.528877,14:35:18.544074,14:35:18.563458,14:35:19.027812,14:35:18.544086,14:35:18.549538,14:35:18.554420,14:35:18.559509,14:35:18.517554,14:35:18.517634,14:35:18.516298
2,safe,14:35:23.409811,14:35:23.409811,14:35:23.410158,14:35:23.410158,14:35:23.411580,14:35:23.411580,14:35:23.413052,14:35:23.413052,14:35:23.422153,14:35:23.422175,14:35:23.435698,14:35:23.455009,14:35:23.930838,14:35:23.435710,14:35:23.441093,14:35:23.446147,14:35:23.451340,14:35:23.412419,14:35:23.412502,14:35:23.410773
2,safe,14:35:28.467962,14:35:28.467962,14:35:28.468337,14:35:28.468337,14:35:28.469474,14:35:28.469474,14:35:28.471643,14:35:28.471643,14:35:28.480722,14:35:28.480741,14:35:28.494601,14:35:28.513542,14:35:28.982472,14:35:28.494614,14:35:28.500062,14:35:28.504935,14:35:28.509847,14:35:28.493983,14:35:28.494118,14:35:28.468972
2,safe,14:35:33.508590,14:35:33.508590,14:35:33.509017,14:35:33.509017,14:35:33.510129,14:35:33.510129,14:35:33.513400,14:35:33.513400,14:35:33.522719,14:35:33.522744,14:35:33.537721,14:35:33.557174,14:35:34.027690,14:35:33.537731,14:35:33.543471,14:35:33.548355,14:35:33.553145,14:35:33.511477,14:35:33.511571,14:35:33.509662
3,leak,14:35:38.212319,14:35:38.212319,14:35:38.212664,14:35:38.212664,14:35:38.213809,14:35:38.213809,14:35:38.215167,14:35:38.215167,14:35:38.226653,14:35:38.226675,14:35:38.247893,14:35:38.267043,14:35:38.736400,14:35:38.247905,14:35:38.253497,14:35:38.258419,14:35:38.263382,14:35:38.215678,14:35:38.215783,14:35:38.213290
3,safe,14:35:41.738951,14:35:41.738951,14:35:41.739553,14:35:41.739553,14:35:41.741143,14:35:41.741143,14:35:41.742856,14:35:41.742856,14:35:41.753544,14:35:41.753580,14:35:41.769477,14:35:41.794844,14:35:42.274699,14:35:41.769498,14:35:41.775877,14:35:41.782442,14:35:41.790086,14:35:41.742264,14:35:41.742368,14:35:41.740421
3,safe,14:35:46.527949,14:35:46.527949,14:35:46.528357,14:35:46.528357,14:35:46.529605,14:35:46.529605,14:35:46.531039,14:35:46.531039,14:35:46.540179,14:35:46.540209,14:35:46.553706,14:35:46.572791,14:35:47.041095,14:35:46.553720,14:35:46.559056,14:35:46.563983,14:35:46.569120,14:35:46.531118,14:35:46.531209,14:35:46.529004
3,safe,14:35:51.266468,14:35:51.266468,14:35:51.266833,14:35:51.266833,14:35:51.267971,14:35:51.267971,14:35:51.269320,14:35:51.269320,14:35:51.283795,14:35:51.283813,14:35:51.296761,14:35:51.315201,14:35:51.787404,14:35:51.296772,14:35:51.302076,14:35:51.306795,14:35:51.311468,14:35:51.270059,14:35:51.270218,14:35:51.267454
3,safe,14:35:56.289024,14:35:56.289024,14:35:56.289373,14:35:56.289373,14:35:56.290594,14:35:56.290594,14:35:56.292819,14:35:56.292819,14:35:56.301932,14:35:56.301950,14:35:56.314922,14:35:56.334707,14:35:56.804381,14:35:56.314934,14:35:56.320690,14:35:56.325816,14:35:56.330951,14:35:56.304888,14:35:56.304975,14:35:56.290058
3,safe,14:36:01.161518,14:36:01.161518,14:36:01.161914,14:36:01.161914,14:36:01.163281,14:36:01.163281,14:36:01.164753,14:36:01.164753,14:36:01.174653,14:36:01.174671,14:36:01.187881,14:36:01.207043,14:36:01.676383,14:36:01.187893,14:36:01.193266,14:36:01.198571,14:36:01.203357,14:36:01.164967,14:36:01.165058,14:36:01.162749
3,safe,14:36:05.914407,14:36:05.914407,14:36:05.914840,14:36:05.914840,14:36:05.916035,14:36:05.916035,14:36:05.917332,14:36:05.917332,14:36:05.931394,14:36:05.931420,14:36:05.944980,14:36:05.963995,14:36:06.435366,14:36:05.944992,14:36:05.950384,14:36:05.955551,14:36:05.960338,14:36:05.918045,14:36:05.918260,14:36:05.915533
3,leak,14:36:10.993604,14:36:10.993604,14:36:10.993943,14:36:10.993943,14:36:10.995215,14:36:10.995215,14:36:10.997460,14:36:10.997460,14:36:11.006685,14:36:11.006707,14:36:11.020867,14:36:11.041785,14:36:11.512322,14:36:11.020880,14:36:11.026596,14:36:11.031824,14:36:11.037278,14:36:11.020387,14:36:11.020515,14:36:10.994613
3,safe,14:36:14.434060,14:36:14.434060,14:36:14.434376,14:36:14.434376,14:36:14.435575,14:36:14.435575,14:36:14.436952,14:36:14.436952,14:36:14.450633,14:36:14.450654,14:36:14.463968,14:36:14.483375,14:36:14.950186,14:36:14.463980,14:36:14.469308,14:36:14.474686,14:36:14.479746,14:36:14.437608,14:36:14.437695,14:36:14.435013
3,safe,14:36:19.439226,14:36:19.439226,14:36:19.439613,14:36:19.439613,14:36:19.440708,14:36:19.440708,14:36:19.443538,14:36:19.443538,14:36:19.453183,14:36:19.453212,14:36:19.467024,14:36:19.486139,14:36:19.956710,14:36:19.467036,14:36:19.472450,14:36:19.477626,14:36:19.482442,14:36:19.461353,14:36:19.461459,14:36:19.440213
4,safe,14:36:24.169078,14:36:24.169078,14:36:24.169622,14:36:24.169622,14:36:24.171246,14:36:24.171246,14:36:24.173214,14:36:24.173214,14:36:24.183401,14:36:24.183421,14:36:24.198568,14:36:24.217923,14:36:24.694046,14:36:24.198583,14:36:24.204199,14:36:24.208986,14:36:24.213832,14:36:24.173484,14:36:24.173588,14:36:24.170578
4,leak,14:36:29.238176,14:36:29.238176,14:36:29.238525,14:36:29.238525,14:36:29.239640,14:36:29.239640,14:36:29.241683,14:36:29.241683,14:36:29.251217,14:36:29.251234,14:36:29.264453,14:36:29.284233,14:36:29.754083,14:36:29.264466,14:36:29.270093,14:36:29.275416,14:36:29.280597,14:36:29.255121,14:36:29.255226,14:36:29.239105
4,safe,14:36:32.606120,14:36:32.606120,14:36:32.606506,14:36:32.606506,14:36:32.607537,14:36:32.607537,14:36:32.609309,14:36:32.609309,14:36:32.622761,14:36:32.622787,14:36:32.646422,14:36:32.666646,14:36:33.134389,14:36:32.646436,14:36:32.652526,14:36:32.657567,14:36:32.662673,14:36:32.610533,14:36:32.610618,14:36:32.607080
4,safe,14:36:37.592497,14:36:37.592497,14:36:37.592904,14:36:37.592904,14:36:37.594197,14:36:37.594197,14:36:37.595620,14:36:37.595620,14:36:37.609666,14:36:37.609685,14:36:37.622830,14:36:37.641774,14:36:38.112531,14:36:37.622843,14:36:37.628328,14:36:37.633390,14:36:37.638152,14:36:37.596571,14:36:37.596733,14:36:37.593587
4,leak,14:36:42.275168,14:36:42.275168,14:36:42.275546,14:36:42.275546,14:36:42.276651,14:36:42.276651,14:36:42.278088,14:36:42.278088,14:36:42.291498,14:36:42.291523,14:36:42.304932,14:36:42.324468,14:36:42.796046,14:36:42.304945,14:36:42.310292,14:36:42.315276,14:36:42.320260,14:36:42.279556,14:36:42.279638,14:36:42.276100
4,safe,14:36:45.621494,14:36:45.621494,14:36:45.621913,14:36:45.621913,14:36:45.623087,14:36:45.623087,14:36:45.624413,14:36:45.624413,14:36:45.637714,14:36:45.637732,14:36:45.650823,14:36:45.669969,14:36:46.136704,14:36:45.650834,14:36:45.656203,14:36:45.661596,14:36:45.666323,14:36:45.626164,14:36:45.626253,14:36:45.622580
4,safe,14:36:50.484981,14:36:50.484981,14:36:50.485389,14:36:50.485389,14:36:50.487037,14:36:50.487037,14:36:50.488664,14:36:50.488664,14:36:50.502406,14:36:50.502431,14:36:50.515969,14:36:50.535062,14:36:51.004495,14:36:50.515981,14:36:50.521317,14:36:50.526209,14:36:50.531015,14:36:50.489568,14:36:50.489652,14:36:50.486203
4,leak,14:36:55.362556,14:36:55.362556,14:36:55.362963,14:36:55.362963,14:36:55.364405,14:36:55.364405,14:36:55.365935,14:36:55.365935,14:36:55.379449,14:36:55.379471,14:36:55.392527,14:36:55.411553,14:36:55.881818,14:36:55.392539,14:36:55.397954,14:36:55.402944,14:36:55.407915,14:36:55.366746,14:36:55.366972,14:36:55.363573
4,safe,14:36:58.795301,14:36:58.795301,14:36:58.795650,14:36:58.795650,14:36:58.796803,14:36:58.796803,14:36:58.798358,14:36:58.798358,14:36:58.812086,14:36:58.812114,14:36:58.825376,14:36:58.844929,14:36:59.317118,14:36:58.825389,14:36:58.830604,14:36:58.835773,14:36:58.840933,14:36:58.799537,14:36:58.799618,14:36:58.796300
4,safe,14:37:03.821706,14:37:03.821706,14:37:03.822061,14:37:03.822061,14:37:03.823197,14:37:03.823197,14:37:03.825818,14:37:03.825818,14:37:03.835518,14:37:03.835540,14:37:03.849439,14:37:03.868881,14:37:04.342976,14:37:03.849451,14:37:03.854771,14:37:03.860004,14:37:03.865146,14:37:03.842470,14:37:03.842613,14:37:03.822646
5,safe,14:37:08.512898,14:37:08.512898,14:37:08.513247,14:37:08.513247,14:37:08.514311,14:37:08.514311,14:37:08.515602,14:37:08.515602,14:37:08.529134,14:37:08.529158,14:37:08.542662,14:37:08.562230,14:37:09.033309,14:37:08.542683,14:37:08.548227,14:37:08.553196,14:37:08.558537,14:37:08.518244,14:37:08.518331,14:37:08.513826
5,safe,14:37:13.418059,14:37:13.418059,14:37:13.418394,14:37:13.418394,14:37:13.419438,14:37:13.419438,14:37:13.420801,14:37:13.420801,14:37:13.434307,14:37:13.434331,14:37:13.447683,14:37:13.466633,14:37:13.937796,14:37:13.447695,14:37:13.453059,14:37:13.457916,14:37:13.462836,14:37:13.423494,14:37:13.423597,14:37:13.418980
5,leak,14:37:18.320522,14:37:18.320522,14:37:18.321098,14:37:18.321098,14:37:18.322403,14:37:18.322403,14:37:18.324233,14:37:18.324233,14:37:18.337926,14:37:18.337949,14:37:18.352815,14:37:18.372074,14:37:18.840695,14:37:18.352829,14:37:18.358373,14:37:18.363372,14:37:18.368343,14:37:18.325670,14:37:18.325767,14:37:18.321849
5,safe,14:37:21.499497,14:37:21.499497,14:37:21.499887,14:37:21.499887,14:37:21.501600,14:37:21.501600,14:37:21.503278,14:37:21.503278,14:37:21.517338,14:37:21.517362,14:37:21.531211,14:37:21.550834,14:37:22.026985,14:37:21.531223,14:37:21.536947,14:37:21.542143,14:37:21.547002,14:37:21.505048,14:37:21.505134,14:37:21.500582
5,safe,14:37:26.537891,14:37:26.537891,14:37:26.538256,14:37:26.538256,14:37:26.539441,14:37:26.539441,14:37:26.541698,14:37:26.541698,14:37:26.550887,14:37:26.550918,14:37:26.573437,14:37:26.592461,14:37:27.061951,14:37:26.573451,14:37:26.578975,14:37:26.583906,14:37:26.588760,14:37:26.555157,14:37:26.555271,14:37:26.538861
5,safe,14:37:31.641348,14:37:31.641348,14:37:31.641741,14:37:31.641741,14:37:31.642945,14:37:31.642945,14:37:31.645016,14:37:31.645016,14:37:31.654992,14:37:31.655016,14:37:31.668590,14:37:31.688351,14:37:32.176404,14:37:31.668611,14:37:31.674098,14:37:31.679225,14:37:31.684222,14:37:31.669305,14:37:31.669458,14:37:31.642325
5,safe,14:37:36.712694,14:37:36.712694,14:37:36.713101,14:37:36.713101,14:37:36.714349,14:37:36.714349,14:37:36.716484,14:37:36.716484,14:37:36.725586,14:37:36.725619,14:37:36.739227,14:37:36.758342,14:37:37.224675,14:37:36.739239,14:37:36.744624,14:37:36.749496,14:37:36.754398,14:37:36.735753,14:37:36.735858,14:37:36.713757
5,safe,14:37:41.315435,14:37:41.315435,14:37:41.315824,14:37:41.315824,14:37:41.316870,14:37:41.316870,14:37:41.318298,14:37:41.318298,14:37:41.332238,14:37:41.332261,14:37:41.345969,14:37:41.365419,14:37:41.837465,14:37:41.345983,14:37:41.351469,14:37:41.356453,14:37:41.361682,14:37:41.320699,14:37:41.320787,14:37:41.316403
5,leak,14:37:46.310948,14:37:46.310948,14:37:46.311342,14:37:46.311342,14:37:46.312376,14:37:46.312376,14:37:46.313807,14:37:46.313807,14:37:46.327901,14:37:46.327928,14:37:46.341627,14:37:46.360862,14:37:46.831246,14:37:46.341642,14:37:46.346836,14:37:46.351719,14:37:46.356737,14:37:46.316313,14:37:46.316401,14:37:46.311921
5,safe,14:37:49.797178,14:37:49.797178,14:37:49.797630,14:37:49.797630,14:37:49.798863,14:37:49.798863,14:37:49.800259,14:37:49.800259,14:37:49.814177,14:37:49.814199,14:37:49.827290,14:37:49.846725,14:37:50.319854,14:37:49.827305,14:37:49.832644,14:37:49.837885,14:37:49.842668,14:37:49.802583,14:37:49.802668,14:37:49.798252
6,safe,14:37:54.847161,14:37:54.847161,14:37:54.847533,14:37:54.847533,14:37:54.848727,14:37:54.848727,14:37:54.850903,14:37:54.850903,14:37:54.860064,14:37:54.860090,14:37:54.873660,14:37:54.893657,14:37:55.365074,14:37:54.873677,14:37:54.879361,14:37:54.884497,14:37:54.889769,14:37:54.870189,14:37:54.870302,14:37:54.848206
6,safe,14:37:59.584876,14:37:59.584876,14:37:59.585328,14:37:59.585328,14:37:59.586740,14:37:59.586740,14:37:59.588397,14:37:59.588397,14:37:59.602973,14:37:59.603015,14:37:59.618072,14:37:59.639608,14:38:00.115251,14:37:59.618086,14:37:59.623892,14:37:59.629617,14:37:59.635334,14:37:59.591245,14:37:59.591351,14:37:59.586105
6,safe,14:38:04.554100,14:38:04.554100,14:38:04.554413,14:38:04.554413,14:38:04.555445,14:38:04.555445,14:38:04.556824,14:38:04.556824,14:38:04.570394,14:38:04.570418,14:38:04.583765,14:38:04.603649,14:38:05.083458,14:38:04.583786,14:38:04.589089,14:38:04.594307,14:38:04.599543,14:38:04.560599,14:38:04.560696,14:38:04.554991
6,leak,14:38:09.710795,14:38:09.710795,14:38:09.711183,14:38:09.711183,14:38:09.712201,14:38:09.712201,14:38:09.714233,14:38:09.714233,14:38:09.727576,14:38:09.727599,14:38:09.740973,14:38:09.760930,14:38:10.230562,14:38:09.740986,14:38:09.746745,14:38:09.751696,14:38:09.757034,14:38:09.717916,14:38:09.718013,14:38:09.711728
6,safe,14:38:13.195702,14:38:13.195702,14:38:13.196123,14:38:13.196123,14:38:13.197457,14:38:13.197457,14:38:13.198915,14:38:13.198915,14:38:13.213268,14:38:13.213289,14:38:13.227048,14:38:13.246915,14:38:13.715244,14:38:13.227063,14:38:13.232610,14:38:13.237717,14:38:13.242830,14:38:13.202330,14:38:13.202427,14:38:13.196822
6,leak,14:38:18.315108,14:38:18.315108,14:38:18.315562,14:38:18.315562,14:38:18.316716,14:38:18.316716,14:38:18.318862,14:38:18.318862,14:38:18.328168,14:38:18.328200,14:38:18.341811,14:38:18.360803,14:38:18.839440,14:38:18.341822,14:38:18.347169,14:38:18.352090,14:38:18.356954,14:38:18.333477,14:38:18.333617,14:38:18.316156
6,safe,14:38:21.653441,14:38:21.653441,14:38:21.653854,14:38:21.653854,14:38:21.654951,14:38:21.654951,14:38:21.656355,14:38:21.656355,14:38:21.669773,14:38:21.669799,14:38:21.690814,14:38:21.710000,14:38:22.181419,14:38:21.690832,14:38:21.696475,14:38:21.701103,14:38:21.705848,14:38:21.659998,14:38:21.660107,14:38:21.654476
6,safe,14:38:26.374359,14:38:26.374359,14:38:26.374767,14:38:26.374767,14:38:26.375956,14:38:26.375956,14:38:26.377394,14:38:26.377394,14:38:26.391654,14:38:26.391672,14:38:26.405822,14:38:26.425026,14:38:26.892002,14:38:26.405835,14:38:26.411244,14:38:26.416421,14:38:26.421048,14:38:26.380792,14:38:26.380879,14:38:26.375386
6,safe,14:38:31.099975,14:38:31.099975,14:38:31.100380,14:38:31.100380,14:38:31.101593,14:38:31.101593,14:38:31.103030,14:38:31.103030,14:38:31.116482,14:38:31.116502,14:38:31.130383,14:38:31.149742,14:38:31.616943,14:38:31.130397,14:38:31.135852,14:38:31.140986,14:38:31.145921,14:38:31.106469,14:38:31.106561,14:38:31.101033
6,safe,14:38:36.087436,14:38:36.087436,14:38:36.087827,14:38:36.087827,14:38:36.088972,14:38:36.088972,14:38:36.090390,14:38:36.090390,14:38:36.104967,14:38:36.104994,14:38:36.118578,14:38:36.138163,14:38:36.607401,14:38:36.118593,14:38:36.123986,14:38:36.129167,14:38:36.134067,14:38:36.093623,14:38:36.093719,14:38:36.088415
7,safe,14:38:40.898884,14:38:40.898884,14:38:40.899228,14:38:40.899228,14:38:40.900393,14:38:40.900393,14:38:40.901782,14:38:40.901782,14:38:40.915007,14:38:40.915028,14:38:40.929160,14:38:40.948745,14:38:41.418648,14:38:40.929174,14:38:40.934911,14:38:40.939923,14:38:40.945057,14:38:40.906068,14:38:40.906157,14:38:40.899882
7,leak,14:38:46.027360,14:38:46.027360,14:38:46.027750,14:38:46.027750,14:38:46.029002,14:38:46.029002,14:38:46.031155,14:38:46.031155,14:38:46.040362,14:38:46.040385,14:38:46.054124,14:38:46.074006,14:38:46.544637,14:38:46.054137,14:38:46.059933,14:38:46.065348,14:38:46.070202,14:38:46.047397,14:38:46.047496,14:38:46.028403
7,safe,14:38:49.358635,14:38:49.358635,14:38:49.359068,14:38:49.359068,14:38:49.360382,14:38:49.360382,14:38:49.361736,14:38:49.361736,14:38:49.375028,14:38:49.375051,14:38:49.388998,14:38:49.408793,14:38:49.877000,14:38:49.389019,14:38:49.394704,14:38:49.399651,14:38:49.404647,14:38:49.366096,14:38:49.366189,14:38:49.359755
7,leak,14:38:54.477369,14:38:54.477369,14:38:54.477826,14:38:54.477826,14:38:54.479093,14:38:54.479093,14:38:54.481129,14:38:54.481129,14:38:54.490099,14:38:54.490121,14:38:54.503475,14:38:54.523920,14:38:54.992504,14:38:54.503488,14:38:54.508747,14:38:54.513865,14:38:54.519261,14:38:54.494770,14:38:54.494934,14:38:54.478542
7,safe,14:38:57.896372,14:38:57.896372,14:38:57.896709,14:38:57.896709,14:38:57.897882,14:38:57.897882,14:38:57.899287,14:38:57.899287,14:38:57.913565,14:38:57.913583,14:38:57.926707,14:38:57.946286,14:38:58.413976,14:38:57.926720,14:38:57.932142,14:38:57.937282,14:38:57.942668,14:38:57.903924,14:38:57.904013,14:38:57.897308
7,safe,14:39:02.722508,14:39:02.722508,14:39:02.722894,14:39:02.722894,14:39:02.723971,14:39:02.723971,14:39:02.725278,14:39:02.725278,14:39:02.738561,14:39:02.738586,14:39:02.752319,14:39:02.772243,14:39:03.255725,14:39:02.752331,14:39:02.757855,14:39:02.763060,14:39:02.768394,14:39:02.729687,14:39:02.729782,14:39:02.723500
7,safe,14:39:07.662376,14:39:07.662376,14:39:07.662786,14:39:07.662786,14:39:07.664111,14:39:07.664111,14:39:07.665992,14:39:07.665992,14:39:07.679407,14:39:07.679430,14:39:07.694572,14:39:07.714255,14:39:08.180303,14:39:07.694584,14:39:07.700132,14:39:07.705216,14:39:07.710207,14:39:07.670239,14:39:07.670328,14:39:07.663476
7,safe,14:39:12.675681,14:39:12.675681,14:39:12.676086,14:39:12.676086,14:39:12.677247,14:39:12.677247,14:39:12.679388,14:39:12.679388,14:39:12.693885,14:39:12.693916,14:39:12.707853,14:39:12.726819,14:39:13.196325,14:39:12.707865,14:39:12.713258,14:39:12.718149,14:39:12.723151,14:39:12.683821,14:39:12.683919,14:39:12.676673
7,safe,14:39:17.811651,14:39:17.811651,14:39:17.812046,14:39:17.812046,14:39:17.813234,14:39:17.813234,14:39:17.815399,14:39:17.815399,14:39:17.828588,14:39:17.828607,14:39:17.850259,14:39:17.869390,14:39:18.343314,14:39:17.850272,14:39:17.855749,14:39:17.860663,14:39:17.865596,14:39:17.819541,14:39:17.819642,14:39:17.812657
7,leak,14:39:22.703388,14:39:22.703388,14:39:22.703829,14:39:22.703829,14:39:22.705347,14:39:22.705347,14:39:22.707247,14:39:22.707247,14:39:22.720757,14:39:22.720788,14:39:22.737300,14:39:22.757808,14:39:23.232048,14:39:22.737319,14:39:22.743159,14:39:22.748363,14:39:22.753750,14:39:22.710829,14:39:22.710913,14:39:22.704574
8,safe,14:39:26.196796,14:39:26.196796,14:39:26.197211,14:39:26.197211,14:39:26.198433,14:39:26.198433,14:39:26.199999,14:39:26.199999,14:39:26.213762,14:39:26.213783,14:39:26.228273,14:39:26.247611,14:39:26.711545,14:39:26.228284,14:39:26.233796,14:39:26.238589,14:39:26.243493,14:39:26.205018,14:39:26.205106,14:39:26.197823
8,safe,14:39:31.261819,14:39:31.261819,14:39:31.262212,14:39:31.262212,14:39:31.263271,14:39:31.263271,14:39:31.265398,14:39:31.265398,14:39:31.274624,14:39:31.274656,14:39:31.288200,14:39:31.308131,14:39:31.779723,14:39:31.288211,14:39:31.293951,14:39:31.299123,14:39:31.304056,14:39:31.270763,14:39:31.270856,14:39:31.262785
8,leak,14:39:36.229512,14:39:36.229512,14:39:36.229832,14:39:36.229832,14:39:36.231139,14:39:36.231139,14:39:36.232570,14:39:36.232570,14:39:36.241693,14:39:36.241715,14:39:36.254503,14:39:36.274432,14:39:36.744771,14:39:36.254514,14:39:36.260122,14:39:36.265740,14:39:36.270757,14:39:36.238175,14:39:36.238262,14:39:36.230434
