attacker_delay,outcome,attacker_start_time,Document_lookup_start,Document_lookup_end,Blob_fetch_start,Blob_fetch_end,Initial_sec_validation_start,Initial_sec_validation_end,Document_marked_safe_start,Document_marked_safe_end,Dispatch_to_agent_start,Dispatch_to_agent_end,LLM_inference_start,LLM_inference_end,Agent_retrieves_document_state_start,Agent_retrieves_document_state_end,Agent_retrieves_document_start,Agent_retrieves_document_end,attacker_modify_time,attacker_modify_done,blob_read_time
1,rejected,03:11:05.031861,03:11:05.031861,03:11:05.032408,03:11:05.032408,03:11:05.034067,03:11:05.034067,03:11:05.035850,03:11:05.035850,03:11:05.046008,03:11:05.046031,03:11:05.102401,03:11:05.105470,03:11:05.484540,03:11:05.484576,03:11:05.490606,03:11:05.496204,03:11:05.501820,03:11:05.033486,03:11:05.033576,03:11:05.033173
1,rejected,03:11:06.522453,03:11:06.522453,03:11:06.522911,03:11:06.522911,03:11:06.524365,03:11:06.524365,03:11:06.526155,03:11:06.526155,03:11:06.535714,03:11:06.535747,03:11:06.550312,03:11:06.553425,03:11:06.934751,03:11:06.934784,03:11:06.940934,03:11:06.946693,03:11:06.952191,03:11:06.524141,03:11:06.524244,03:11:06.523782
1,rejected,03:11:07.961959,03:11:07.961959,03:11:07.962511,03:11:07.962511,03:11:07.963935,03:11:07.963935,03:11:07.965432,03:11:07.965432,03:11:07.974808,03:11:07.974837,03:11:07.989004,03:11:07.992430,03:11:08.374696,03:11:08.374727,03:11:08.381259,03:11:08.387148,03:11:08.392850,03:11:07.963619,03:11:07.963731,03:11:07.963327
1,rejected,03:11:09.390022,03:11:09.390022,03:11:09.390507,03:11:09.390507,03:11:09.391870,03:11:09.391870,03:11:09.393735,03:11:09.393735,03:11:09.405868,03:11:09.405895,03:11:09.420549,03:11:09.423728,03:11:09.803875,03:11:09.803909,03:11:09.809695,03:11:09.815463,03:11:09.821295,03:11:09.391594,03:11:09.391680,03:11:09.391287
1,rejected,03:11:10.872302,03:11:10.872302,03:11:10.872764,03:11:10.872764,03:11:10.874316,03:11:10.874316,03:11:10.875880,03:11:10.875880,03:11:10.888772,03:11:10.888817,03:11:10.908678,03:11:10.912567,03:11:11.294590,03:11:11.294621,03:11:11.301312,03:11:11.307363,03:11:11.312844,03:11:10.873856,03:11:10.873944,03:11:10.873558
1,rejected,03:11:12.321293,03:11:12.321293,03:11:12.321752,03:11:12.321752,03:11:12.323108,03:11:12.323108,03:11:12.324766,03:11:12.324766,03:11:12.334281,03:11:12.334304,03:11:12.349079,03:11:12.352432,03:11:12.734443,03:11:12.734476,03:11:12.740470,03:11:12.746107,03:11:12.752177,03:11:12.322825,03:11:12.322922,03:11:12.322495
1,rejected,03:11:13.973235,03:11:13.973235,03:11:13.973866,03:11:13.973866,03:11:13.975504,03:11:13.975504,03:11:13.977487,03:11:13.977487,03:11:13.987980,03:11:13.988014,03:11:14.015982,03:11:14.019652,03:11:14.403062,03:11:14.403092,03:11:14.409082,03:11:14.414837,03:11:14.420743,03:11:13.975132,03:11:13.975241,03:11:13.974824
1,rejected,03:11:15.425853,03:11:15.425853,03:11:15.426315,03:11:15.426315,03:11:15.427642,03:11:15.427642,03:11:15.429499,03:11:15.429499,03:11:15.439467,03:11:15.439492,03:11:15.453368,03:11:15.456485,03:11:15.836994,03:11:15.837022,03:11:15.843358,03:11:15.849258,03:11:15.854913,03:11:15.427423,03:11:15.427513,03:11:15.427084
1,rejected,03:11:16.869010,03:11:16.869010,03:11:16.869492,03:11:16.869492,03:11:16.871189,03:11:16.871189,03:11:16.872844,03:11:16.872844,03:11:16.883658,03:11:16.883678,03:11:16.898639,03:11:16.901720,03:11:17.281747,03:11:17.281781,03:11:17.287879,03:11:17.293959,03:11:17.299699,03:11:16.870596,03:11:16.870681,03:11:16.870315
1,rejected,03:11:18.311577,03:11:18.311577,03:11:18.312014,03:11:18.312014,03:11:18.313655,03:11:18.313655,03:11:18.315248,03:11:18.315248,03:11:18.326255,03:11:18.326309,03:11:18.345955,03:11:18.349748,03:11:18.732417,03:11:18.732452,03:11:18.738506,03:11:18.744118,03:11:18.750082,03:11:18.313084,03:11:18.313172,03:11:18.312725
1,rejected,03:11:19.819606,03:11:19.819606,03:11:19.820110,03:11:19.820110,03:11:19.821527,03:11:19.821527,03:11:19.823122,03:11:19.823122,03:11:19.832732,03:11:19.832759,03:11:19.847633,03:11:19.850977,03:11:20.232290,03:11:20.232327,03:11:20.238506,03:11:20.244424,03:11:20.250230,03:11:19.821229,03:11:19.821336,03:11:19.820936
1,blocked,03:11:21.476158,03:11:21.476158,03:11:21.476704,03:11:21.476704,03:11:21.478604,03:11:21.478604,03:11:21.480294,03:11:21.480294,,,,,,,,,,03:11:21.477429,03:11:21.477543,03:11:21.477971
1,rejected,03:11:21.931165,03:11:21.931165,03:11:21.931733,03:11:21.931733,03:11:21.933477,03:11:21.933477,03:11:21.934931,03:11:21.934931,03:11:21.945455,03:11:21.945477,03:11:21.960390,03:11:21.963615,03:11:22.348042,03:11:22.348075,03:11:22.354011,03:11:22.359665,03:11:22.365552,03:11:21.932755,03:11:21.932836,03:11:21.932540
1,blocked,03:11:23.439427,03:11:23.439427,03:11:23.440358,03:11:23.440358,03:11:23.442850,03:11:23.442850,03:11:23.444932,03:11:23.444932,,,,,,,,,,03:11:23.441055,03:11:23.441224,03:11:23.441934
1,blocked,03:11:23.902757,03:11:23.902757,03:11:23.904153,03:11:23.904153,03:11:23.905950,03:11:23.905950,03:11:23.907952,03:11:23.907952,,,,,,,,,,03:11:23.904570,03:11:23.904777,03:11:23.905287
1,rejected,03:11:24.385142,03:11:24.385142,03:11:24.385573,03:11:24.385573,03:11:24.387101,03:11:24.387101,03:11:24.388864,03:11:24.388864,03:11:24.399164,03:11:24.399190,03:11:24.420751,03:11:24.423777,03:11:24.804823,03:11:24.804854,03:11:24.810718,03:11:24.816822,03:11:24.822610,03:11:24.386587,03:11:24.386676,03:11:24.386319
1,rejected,03:11:25.838149,03:11:25.838149,03:11:25.838579,03:11:25.838579,03:11:25.839898,03:11:25.839898,03:11:25.841295,03:11:25.841295,03:11:25.850733,03:11:25.850755,03:11:25.865054,03:11:25.868096,03:11:26.249711,03:11:26.249742,03:11:26.256177,03:11:26.262176,03:11:26.268014,03:11:25.839642,03:11:25.839725,03:11:25.839341
1,rejected,03:11:27.278882,03:11:27.278882,03:11:27.279328,03:11:27.279328,03:11:27.280785,03:11:27.280785,03:11:27.282437,03:11:27.282437,03:11:27.293103,03:11:27.293133,03:11:27.307063,03:11:27.310170,03:11:27.691434,03:11:27.691469,03:11:27.697738,03:11:27.704066,03:11:27.709894,03:11:27.280476,03:11:27.280566,03:11:27.280199
1,rejected,03:11:28.706536,03:11:28.706536,03:11:28.706958,03:11:28.706958,03:11:28.708682,03:11:28.708682,03:11:28.710317,03:11:28.710317,03:11:28.720821,03:11:28.720845,03:11:28.734286,03:11:28.737275,03:11:29.117985,03:11:29.118017,03:11:29.124106,03:11:29.129475,03:11:29.135284,03:11:28.708128,03:11:28.708226,03:11:28.707790
1,rejected,03:11:30.222250,03:11:30.222250,03:11:30.222828,03:11:30.222828,03:11:30.224517,03:11:30.224517,03:11:30.226144,03:11:30.226144,03:11:30.236998,03:11:30.237017,03:11:30.251811,03:11:30.254891,03:11:30.638059,03:11:30.638092,03:11:30.644253,03:11:30.649625,03:11:30.655464,03:11:30.224096,03:11:30.224228,03:11:30.223676
1,rejected,03:11:31.682042,03:11:31.682042,03:11:31.682491,03:11:31.682491,03:11:31.684040,03:11:31.684040,03:11:31.685853,03:11:31.685853,03:11:31.696173,03:11:31.696198,03:11:31.710484,03:11:31.713599,03:11:32.095641,03:11:32.095672,03:11:32.101761,03:11:32.107332,03:11:32.113044,03:11:31.683491,03:11:31.683575,03:11:31.683193
1,rejected,03:11:33.171868,03:11:33.171868,03:11:33.172483,03:11:33.172483,03:11:33.173983,03:11:33.173983,03:11:33.175490,03:11:33.175490,03:11:33.185149,03:11:33.185173,03:11:33.199450,03:11:33.202521,03:11:33.583932,03:11:33.583963,03:11:33.589901,03:11:33.595562,03:11:33.601494,03:11:33.173718,03:11:33.173803,03:11:33.173437
1,blocked,03:11:34.621184,03:11:34.621184,03:11:34.621746,03:11:34.621746,03:11:34.623675,03:11:34.623675,03:11:34.625640,03:11:34.625640,,,,,,,,,,03:11:34.622518,03:11:34.622650,03:11:34.623192
1,rejected,03:11:35.069146,03:11:35.069146,03:11:35.069569,03:11:35.069569,03:11:35.070925,03:11:35.070925,03:11:35.072443,03:11:35.072443,03:11:35.081915,03:11:35.081941,03:11:35.098661,03:11:35.101980,03:11:35.493797,03:11:35.493829,03:11:35.500044,03:11:35.505666,03:11:35.511506,03:11:35.070653,03:11:35.070740,03:11:35.070332
1,rejected,03:11:36.524819,03:11:36.524819,03:11:36.525367,03:11:36.525367,03:11:36.527240,03:11:36.527240,03:11:36.528922,03:11:36.528922,03:11:36.539462,03:11:36.539484,03:11:36.553490,03:11:36.556727,03:11:36.937441,03:11:36.937469,03:11:36.943838,03:11:36.949204,03:11:36.955094,03:11:36.526474,03:11:36.526565,03:11:36.526258
1,rejected,03:11:38.049073,03:11:38.049073,03:11:38.049526,03:11:38.049526,03:11:38.051142,03:11:38.051142,03:11:38.052858,03:11:38.052858,03:11:38.062885,03:11:38.062912,03:11:38.077200,03:11:38.080803,03:11:38.462173,03:11:38.462203,03:11:38.468487,03:11:38.474116,03:11:38.479610,03:11:38.050616,03:11:38.050699,03:11:38.050352
1,rejected,03:11:39.488383,03:11:39.488383,03:11:39.488806,03:11:39.488806,03:11:39.490382,03:11:39.490382,03:11:39.492144,03:11:39.492144,03:11:39.505036,03:11:39.505061,03:11:39.519183,03:11:39.522328,03:11:39.903515,03:11:39.903545,03:11:39.909833,03:11:39.915119,03:11:39.920902,03:11:39.489896,03:11:39.489984,03:11:39.489562
1,rejected,03:11:40.942449,03:11:40.942449,03:11:40.942881,03:11:40.942881,03:11:40.944490,03:11:40.944490,03:11:40.946220,03:11:40.946220,03:11:40.956757,03:11:40.956810,03:11:40.971192,03:11:40.974701,03:11:41.356090,03:11:41.356122,03:11:41.362443,03:11:41.367839,03:11:41.373394,03:11:40.943942,03:11:40.944025,03:11:40.943658
1,rejected,03:11:42.367812,03:11:42.367812,03:11:42.368189,03:11:42.368189,03:11:42.369788,03:11:42.369788,03:11:42.371440,03:11:42.371440,03:11:42.381654,03:11:42.381706,03:11:42.406787,03:11:42.410159,03:11:42.793214,03:11:42.793247,03:11:42.799719,03:11:42.805125,03:11:42.810788,03:11:42.369430,03:11:42.369532,03:11:42.368945
1,blocked,03:11:43.837383,03:11:43.837383,03:11:43.837987,03:11:43.837987,03:11:43.839888,03:11:43.839888,03:11:43.842059,03:11:43.842059,,,,,,,,,,03:11:43.838622,03:11:43.838756,03:11:43.839212
1,rejected,03:11:44.336925,03:11:44.336925,03:11:44.337321,03:11:44.337321,03:11:44.338903,03:11:44.338903,03:11:44.340534,03:11:44.340534,03:11:44.350257,03:11:44.350283,03:11:44.364637,03:11:44.368503,03:11:44.758101,03:11:44.758134,03:11:44.764394,03:11:44.770265,03:11:44.775950,03:11:44.338377,03:11:44.338469,03:11:44.338104
1,rejected,03:11:45.792244,03:11:45.792244,03:11:45.792744,03:11:45.792744,03:11:45.794450,03:11:45.794450,03:11:45.796111,03:11:45.796111,03:11:45.805889,03:11:45.805919,03:11:45.820378,03:11:45.823814,03:11:46.206379,03:11:46.206409,03:11:46.212652,03:11:46.218645,03:11:46.228750,03:11:45.794062,03:11:45.794166,03:11:45.793581
1,rejected,03:11:47.253055,03:11:47.253055,03:11:47.253445,03:11:47.253445,03:11:47.255091,03:11:47.255091,03:11:47.256773,03:11:47.256773,03:11:47.266485,03:11:47.266507,03:11:47.280746,03:11:47.283996,03:11:47.665146,03:11:47.665177,03:11:47.671648,03:11:47.677392,03:11:47.683080,03:11:47.254576,03:11:47.254668,03:11:47.254251
1,rejected,03:11:48.734696,03:11:48.734696,03:11:48.735136,03:11:48.735136,03:11:48.736611,03:11:48.736611,03:11:48.738227,03:11:48.738227,03:11:48.748868,03:11:48.748893,03:11:48.763550,03:11:48.766673,03:11:49.148473,03:11:49.148506,03:11:49.154926,03:11:49.160541,03:11:49.166444,03:11:48.736269,03:11:48.736352,03:11:48.735918
1,rejected,03:11:50.361488,03:11:50.361488,03:11:50.362026,03:11:50.362026,03:11:50.363659,03:11:50.363659,03:11:50.365307,03:11:50.365307,03:11:50.374737,03:11:50.374768,03:11:50.390616,03:11:50.394310,03:11:50.774838,03:11:50.774866,03:11:50.780944,03:11:50.786787,03:11:50.792770,03:11:50.363106,03:11:50.363193,03:11:50.362791
1,rejected,03:11:51.802882,03:11:51.802882,03:11:51.803311,03:11:51.803311,03:11:51.805545,03:11:51.805545,03:11:51.807114,03:11:51.807114,03:11:51.817147,03:11:51.817196,03:11:51.833739,03:11:51.838245,03:11:52.221596,03:11:52.221628,03:11:52.227837,03:11:52.233315,03:11:52.239118,03:11:51.804507,03:11:51.804612,03:11:51.804130
1,rejected,03:11:53.316725,03:11:53.316725,03:11:53.317176,03:11:53.317176,03:11:53.318464,03:11:53.318464,03:11:53.320318,03:11:53.320318,03:11:53.329852,03:11:53.329878,03:11:53.343602,03:11:53.346733,03:11:53.727282,03:11:53.727314,03:11:53.733544,03:11:53.739384,03:11:53.745540,03:11:53.318228,03:11:53.318315,03:11:53.317921
1,rejected,03:11:54.759083,03:11:54.759083,03:11:54.759693,03:11:54.759693,03:11:54.761574,03:11:54.761574,03:11:54.763161,03:11:54.763161,03:11:54.773230,03:11:54.773260,03:11:54.787948,03:11:54.791288,03:11:55.171907,03:11:55.171938,03:11:55.178201,03:11:55.183804,03:11:55.189537,03:11:54.760808,03:11:54.760902,03:11:54.760567
1,rejected,03:11:56.201658,03:11:56.201658,03:11:56.202167,03:11:56.202167,03:11:56.203454,03:11:56.203454,03:11:56.204926,03:11:56.204926,03:11:56.214928,03:11:56.214950,03:11:56.229692,03:11:56.232844,03:11:56.614586,03:11:56.614622,03:11:56.620784,03:11:56.626299,03:11:56.632287,03:11:56.203237,03:11:56.203321,03:11:56.202940
1,rejected,03:11:57.644435,03:11:57.644435,03:11:57.644858,03:11:57.644858,03:11:57.646629,03:11:57.646629,03:11:57.648224,03:11:57.648224,03:11:57.658825,03:11:57.658850,03:11:57.673172,03:11:57.676480,03:11:58.057957,03:11:58.057987,03:11:58.064126,03:11:58.070005,03:11:58.075845,03:11:57.646154,03:11:57.646253,03:11:57.645670
1,rejected,03:11:59.091911,03:11:59.091911,03:11:59.092386,03:11:59.092386,03:11:59.093660,03:11:59.093660,03:11:59.095265,03:11:59.095265,03:11:59.105009,03:11:59.105063,03:11:59.126933,03:11:59.131602,03:11:59.515240,03:11:59.515275,03:11:59.521795,03:11:59.527721,03:11:59.533588,03:11:59.093452,03:11:59.093540,03:11:59.093140
1,blocked,03:12:00.608550,03:12:00.608550,03:12:00.609121,03:12:00.609121,03:12:00.610780,03:12:00.610780,03:12:00.612586,03:12:00.612586,,,,,,,,,,03:12:00.609771,03:12:00.609893,03:12:00.610273
1,rejected,03:12:01.061820,03:12:01.061820,03:12:01.062185,03:12:01.062185,03:12:01.063438,03:12:01.063438,03:12:01.065074,03:12:01.065074,03:12:01.074726,03:12:01.074751,03:12:01.097082,03:12:01.100281,03:12:01.482991,03:12:01.483027,03:12:01.489363,03:12:01.495276,03:12:01.502173,03:12:01.063229,03:12:01.063312,03:12:01.062898
1,rejected,03:12:02.530903,03:12:02.530903,03:12:02.531464,03:12:02.531464,03:12:02.532973,03:12:02.532973,03:12:02.534530,03:12:02.534530,03:12:02.544029,03:12:02.544051,03:12:02.558888,03:12:02.562033,03:12:02.943112,03:12:02.943145,03:12:02.949428,03:12:02.955109,03:12:02.960876,03:12:02.532579,03:12:02.532660,03:12:02.532296
1,rejected,03:12:04.165443,03:12:04.165443,03:12:04.165952,03:12:04.165952,03:12:04.167256,03:12:04.167256,03:12:04.168658,03:12:04.168658,03:12:04.179549,03:12:04.179596,03:12:04.197411,03:12:04.200794,03:12:04.583763,03:12:04.583794,03:12:04.590130,03:12:04.595922,03:12:04.601778,03:12:04.166997,03:12:04.167088,03:12:04.166687
1,rejected,03:12:05.687042,03:12:05.687042,03:12:05.687486,03:12:05.687486,03:12:05.689106,03:12:05.689106,03:12:05.690684,03:12:05.690684,03:12:05.701346,03:12:05.701373,03:12:05.715386,03:12:05.718897,03:12:06.100774,03:12:06.100808,03:12:06.107008,03:12:06.112816,03:12:06.118908,03:12:05.688533,03:12:05.688619,03:12:05.688254
1,rejected,03:12:07.220153,03:12:07.220153,03:12:07.220561,03:12:07.220561,03:12:07.221989,03:12:07.221989,03:12:07.223804,03:12:07.223804,03:12:07.234122,03:12:07.234149,03:12:07.248464,03:12:07.251579,03:12:07.632400,03:12:07.632430,03:12:07.638423,03:12:07.644289,03:12:07.650172,03:12:07.221750,03:12:07.221843,03:12:07.221401
1,rejected,03:12:08.671572,03:12:08.671572,03:12:08.671995,03:12:08.671995,03:12:08.673341,03:12:08.673341,03:12:08.674731,03:12:08.674731,03:12:08.684444,03:12:08.684469,03:12:08.698808,03:12:08.701966,03:12:09.083360,03:12:09.083389,03:12:09.089775,03:12:09.095341,03:12:09.100954,03:12:08.673085,03:12:08.673165,03:12:08.672817
1,rejected,03:12:10.212993,03:12:10.212993,03:12:10.213438,03:12:10.213438,03:12:10.215127,03:12:10.215127,03:12:10.216593,03:12:10.216593,03:12:10.226293,03:12:10.226321,03:12:10.240600,03:12:10.243892,03:12:10.625191,03:12:10.625224,03:12:10.631472,03:12:10.637076,03:12:10.643082,03:12:10.214610,03:12:10.214710,03:12:10.214281
1,rejected,03:12:11.654859,03:12:11.654859,03:12:11.655425,03:12:11.655425,03:12:11.657074,03:12:11.657074,03:12:11.658681,03:12:11.658681,03:12:11.668408,03:12:11.668432,03:12:11.685705,03:12:11.688996,03:12:12.071485,03:12:12.071515,03:12:12.077641,03:12:12.083523,03:12:12.089170,03:12:11.656609,03:12:11.656724,03:12:11.656283
1,rejected,03:12:13.113536,03:12:13.113536,03:12:13.113975,03:12:13.113975,03:12:13.115506,03:12:13.115506,03:12:13.117101,03:12:13.117101,03:12:13.127751,03:12:13.127779,03:12:13.141449,03:12:13.144581,03:12:13.526216,03:12:13.526251,03:12:13.532390,03:12:13.537815,03:12:13.543493,03:12:13.115096,03:12:13.115179,03:12:13.114710
1,rejected,03:12:14.578925,03:12:14.578925,03:12:14.579375,03:12:14.579375,03:12:14.580852,03:12:14.580852,03:12:14.582407,03:12:14.582407,03:12:14.595467,03:12:14.595494,03:12:14.609309,03:12:14.612948,03:12:14.994228,03:12:14.994258,03:12:15.000321,03:12:15.005913,03:12:15.011728,03:12:14.580536,03:12:14.580633,03:12:14.580233
1,blocked,03:12:16.023531,03:12:16.023531,03:12:16.024040,03:12:16.024040,03:12:16.025839,03:12:16.025839,03:12:16.027461,03:12:16.027461,,,,,,,,,,03:12:16.024719,03:12:16.024840,03:12:16.025257
1,rejected,03:12:16.479054,03:12:16.479054,03:12:16.479530,03:12:16.479530,03:12:16.481228,03:12:16.481228,03:12:16.483017,03:12:16.483017,03:12:16.492542,03:12:16.492568,03:12:16.507511,03:12:16.510753,03:12:16.895274,03:12:16.895312,03:12:16.901478,03:12:16.907049,03:12:16.913149,03:12:16.480660,03:12:16.480751,03:12:16.480303
1,rejected,03:12:18.004132,03:12:18.004132,03:12:18.004603,03:12:18.004603,03:12:18.005904,03:12:18.005904,03:12:18.007761,03:12:18.007761,03:12:18.017337,03:12:18.017365,03:12:18.032527,03:12:18.035739,03:12:18.417147,03:12:18.417177,03:12:18.423356,03:12:18.428831,03:12:18.434296,03:12:18.005637,03:12:18.005730,03:12:18.005375
1,rejected,03:12:19.627072,03:12:19.627072,03:12:19.627599,03:12:19.627599,03:12:19.628993,03:12:19.628993,03:12:19.630716,03:12:19.630716,03:12:19.640456,03:12:19.640483,03:12:19.662603,03:12:19.665687,03:12:20.046380,03:12:20.046410,03:12:20.053157,03:12:20.058962,03:12:20.064652,03:12:19.628765,03:12:19.628859,03:12:19.628446
1,blocked,03:12:21.159907,03:12:21.159907,03:12:21.160362,03:12:21.160362,03:12:21.161961,03:12:21.161961,03:12:21.163643,03:12:21.163643,,,,,,,,,,03:12:21.160850,03:12:21.160963,03:12:21.161284
1,rejected,03:12:21.623290,03:12:21.623290,03:12:21.623727,03:12:21.623727,03:12:21.625109,03:12:21.625109,03:12:21.626624,03:12:21.626624,03:12:21.637255,03:12:21.637280,03:12:21.652223,03:12:21.655400,03:12:22.037295,03:12:22.037326,03:12:22.043544,03:12:22.049471,03:12:22.055523,03:12:21.624829,03:12:21.624919,03:12:21.624527
1,rejected,03:12:23.196875,03:12:23.196875,03:12:23.197425,03:12:23.197425,03:12:23.199343,03:12:23.199343,03:12:23.200954,03:12:23.200954,03:12:23.211632,03:12:23.211656,03:12:23.225700,03:12:23.228894,03:12:23.609831,03:12:23.609865,03:12:23.616347,03:12:23.622169,03:12:23.627849,03:12:23.198540,03:12:23.198623,03:12:23.198322
1,rejected,03:12:24.651788,03:12:24.651788,03:12:24.652246,03:12:24.652246,03:12:24.653601,03:12:24.653601,03:12:24.655479,03:12:24.655479,03:12:24.665605,03:12:24.665636,03:12:24.679897,03:12:24.682920,03:12:25.064535,03:12:25.064565,03:12:25.070755,03:12:25.076538,03:12:25.082264,03:12:24.653356,03:12:24.653453,03:12:24.653052
1,rejected,03:12:26.091793,03:12:26.091793,03:12:26.092165,03:12:26.092165,03:12:26.093484,03:12:26.093484,03:12:26.095067,03:12:26.095067,03:12:26.104577,03:12:26.104603,03:12:26.119474,03:12:26.122654,03:12:26.506770,03:12:26.506801,03:12:26.512894,03:12:26.518475,03:12:26.523977,03:12:26.093208,03:12:26.093305,03:12:26.092902
1,rejected,03:12:27.551265,03:12:27.551265,03:12:27.551683,03:12:27.551683,03:12:27.553012,03:12:27.553012,03:12:27.554657,03:12:27.554657,03:12:27.564052,03:12:27.564079,03:12:27.578632,03:12:27.581827,03:12:27.963104,03:12:27.963137,03:12:27.969394,03:12:27.974803,03:12:27.980394,03:12:27.552809,03:12:27.552897,03:12:27.552478
1,rejected,03:12:29.007899,03:12:29.007899,03:12:29.008484,03:12:29.008484,03:12:29.010763,03:12:29.010763,03:12:29.012468,03:12:29.012468,03:12:29.022111,03:12:29.022133,03:12:29.036492,03:12:29.039573,03:12:29.421502,03:12:29.421539,03:12:29.427984,03:12:29.433364,03:12:29.439063,03:12:29.009769,03:12:29.009880,03:12:29.009393
1,rejected,03:12:30.466860,03:12:30.466860,03:12:30.467427,03:12:30.467427,03:12:30.468792,03:12:30.468792,03:12:30.470607,03:12:30.470607,03:12:30.480305,03:12:30.480335,03:12:30.495239,03:12:30.498738,03:12:30.879896,03:12:30.879930,03:12:30.886007,03:12:30.891369,03:12:30.897376,03:12:30.468553,03:12:30.468644,03:12:30.468236
